"COU","Country","SEX","Sex","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HRV","Croatia","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2014","2014","PC","Percentage","0","Units",,,0.2,,
"HRV","Croatia","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2015","2015","PC","Percentage","0","Units",,,0.7,,
"HRV","Croatia","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2016","2016","PC","Percentage","0","Units",,,0.4,,
"HRV","Croatia","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2017","2017","PC","Percentage","0","Units",,,0.3,,
"HRV","Croatia","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2018","2018","PC","Percentage","0","Units",,,0.4,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","1990","1990","YR","Years","0","Units",,,28.4,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","1991","1991","YR","Years","0","Units",,,28.4,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","1992","1992","YR","Years","0","Units",,,28.6,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","1993","1993","YR","Years","0","Units",,,28.5,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","1994","1994","YR","Years","0","Units",,,28.7,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","1995","1995","YR","Years","0","Units",,,28.9,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","1996","1996","YR","Years","0","Units",,,29.2,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","1997","1997","YR","Years","0","Units",,,29.2,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","1998","1998","YR","Years","0","Units",,,29.3,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","1999","1999","YR","Years","0","Units",,,29.3,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2000","2000","YR","Years","0","Units",,,29.3,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2001","2001","YR","Years","0","Units",,,29.3,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2002","2002","YR","Years","0","Units",,,29.5,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2003","2003","YR","Years","0","Units",,,29.6,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2004","2004","YR","Years","0","Units",,,29.7,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2005","2005","YR","Years","0","Units",,,29.8,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2006","2006","YR","Years","0","Units",,,30,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2007","2007","YR","Years","0","Units",,,30.2,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2008","2008","YR","Years","0","Units",,,30.5,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2009","2009","YR","Years","0","Units",,,30.7,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2010","2010","YR","Years","0","Units",,,30.8,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2011","2011","YR","Years","0","Units",,,30.8,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2012","2012","YR","Years","0","Units",,,31,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2013","2013","YR","Years","0","Units",,,31.3,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2014","2014","YR","Years","0","Units",,,31.4,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2015","2015","YR","Years","0","Units",,,31.5,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2016","2016","YR","Years","0","Units",,,31.7,,
"LUX","Luxembourg","TOTAL","Total","FAM2","Mean age of women at childbirth","2017","2017","YR","Years","0","Units",,,31.9,,
"AUS","Australia","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2003","2003","PC","Percentage","0","Units",,,0.5,,
"AUS","Australia","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2006","2006","PC","Percentage","0","Units",,,0.5,,
"AUS","Australia","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2009","2009","PC","Percentage","0","Units",,,0.4,,
"AUS","Australia","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2012","2012","PC","Percentage","0","Units",,,0.6,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","1990","1990","YR","Years","0","Units",,,28.9,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","1991","1991","YR","Years","0","Units",,,29,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","1992","1992","YR","Years","0","Units",,,29.1,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","1993","1993","YR","Years","0","Units",,,29.2,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","1994","1994","YR","Years","0","Units",,,29.4,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","1995","1995","YR","Years","0","Units",,,29.4,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","1996","1996","YR","Years","0","Units",,,29.5,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","1997","1997","YR","Years","0","Units",,,29.6,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","1998","1998","YR","Years","0","Units",,,29.7,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","1999","1999","YR","Years","0","Units",,,29.7,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2000","2000","YR","Years","0","Units",,,29.8,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2001","2001","YR","Years","0","Units",,,30,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2002","2002","YR","Years","0","Units",,,30.1,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2003","2003","YR","Years","0","Units",,,30.2,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2004","2004","YR","Years","0","Units",,,30.4,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2005","2005","YR","Years","0","Units",,,30.6,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2006","2006","YR","Years","0","Units",,,30.7,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2007","2007","YR","Years","0","Units",,,30.9,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2008","2008","YR","Years","0","Units",,,31,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2009","2009","YR","Years","0","Units",,,31.2,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2010","2010","YR","Years","0","Units",,,31.2,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2011","2011","YR","Years","0","Units",,,31.4,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2012","2012","YR","Years","0","Units",,,31.5,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2013","2013","YR","Years","0","Units",,,31.6,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2014","2014","YR","Years","0","Units",,,31.8,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2015","2015","YR","Years","0","Units",,,31.8,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2016","2016","YR","Years","0","Units",,,31.9,,
"CHE","Switzerland","TOTAL","Total","FAM2","Mean age of women at childbirth","2017","2017","YR","Years","0","Units",,,31.9,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1990","1990","_1000","Per thousand","0","Units",,,4.7,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1991","1991","_1000","Per thousand","0","Units",,,4.3,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1992","1992","_1000","Per thousand","0","Units",,,4.3,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1993","1993","_1000","Per thousand","0","Units",,,3.9,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1994","1994","_1000","Per thousand","0","Units",,,3.9,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1996","1996","_1000","Per thousand","0","Units",,,3.8,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1997","1997","_1000","Per thousand","0","Units",,,3.7,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1998","1998","_1000","Per thousand","0","Units",,,3.6,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1999","1999","_1000","Per thousand","0","Units",,,4,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2000","2000","_1000","Per thousand","0","Units",,,4.5,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2001","2001","_1000","Per thousand","0","Units",,,4,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2002","2002","_1000","Per thousand","0","Units",,,4.3,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2003","2003","_1000","Per thousand","0","Units",,,4.4,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2004","2004","_1000","Per thousand","0","Units",,,4.8,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2005","2005","_1000","Per thousand","0","Units",,,4.9,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2006","2006","_1000","Per thousand","0","Units",,,5,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2008","2008","_1000","Per thousand","0","Units",,,5.5,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2009","2009","_1000","Per thousand","0","Units",,,5.1,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2010","2010","_1000","Per thousand","0","Units",,,5.3,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2011","2011","_1000","Per thousand","0","Units",,,5,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,5.3,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,5.4,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,5.5,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,5.3,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,5.4,,
"SWE","Sweden","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,5.2,,
"ISL","Iceland","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2004","2004","PC","Percentage","0","Units",,,0.7,,
"ISL","Iceland","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2005","2005","PC","Percentage","0","Units",,,1.2,,
"ISL","Iceland","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2006","2006","PC","Percentage","0","Units",,,1.5,,
"ISL","Iceland","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2007","2007","PC","Percentage","0","Units",,,0.8,,
"ISL","Iceland","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2008","2008","PC","Percentage","0","Units",,,0.5,,
"ISL","Iceland","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2009","2009","PC","Percentage","0","Units",,,0.9,,
"ISL","Iceland","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2010","2010","PC","Percentage","0","Units",,,0.7,,
"ISL","Iceland","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2011","2011","PC","Percentage","0","Units",,,0.7,,
"ISL","Iceland","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2012","2012","PC","Percentage","0","Units",,,0.8,,
"ISL","Iceland","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2013","2013","PC","Percentage","0","Units",,,0.9,,
"ISL","Iceland","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2014","2014","PC","Percentage","0","Units",,,1.3,,
"ISL","Iceland","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2015","2015","PC","Percentage","0","Units",,,0.9,,
"ISL","Iceland","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2016","2016","PC","Percentage","0","Units",,,0.4,,
"ISL","Iceland","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","1990","1990","PC","Percentage","0","Units",,,55.2,,
"ISL","Iceland","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","1991","1991","PC","Percentage","0","Units",,,56.4,,
"ISL","Iceland","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","1992","1992","PC","Percentage","0","Units",,,57.3,,
"ISL","Iceland","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","1993","1993","PC","Percentage","0","Units",,,58.3,,
"ISL","Iceland","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","1994","1994","PC","Percentage","0","Units",,,59.6,,
